,mun_id,ec_group_name_english,year,plan,actual,plan_share,actual_share,change_plan_abs,change_actual_abs,change_plan_rel,change_actual_rel
884,70394,Nonproduced Assets,2011,1000.0,0.0,0.000296903448453,0.0,,,,
885,70394,Nonproduced Assets,2012,1000.0,0.0,0.000155460211117,0.0,0.0,0.0,0.0,
886,70394,Nonproduced Assets,2013,59000.0,57370.0,0.0111250391993,0.0123287950602,58000.0,57370.0,58.0,inf
887,70394,Nonproduced Assets,2014,115500.0,115500.0,0.0380893711857,0.0406599285948,56500.0,58130.0,0.957627118644,1.01324734182
888,70394,Other expenses,2011,87160.0,77031.0,0.0258781045672,0.0262054575091,,,,
889,70394,Other expenses,2012,141385.6,121174.4,0.0219798352249,0.026889580749,54225.6,44143.4,0.622138595686,0.573060196544
890,70394,Other expenses,2013,309784.6,118969.5,0.0584129799717,0.0255665083479,168399.0,-2204.9,1.19106189032,-0.0181960876225
891,70394,Other expenses,2014,133609.2,130425.8,0.0440613888539,0.0459143178781,-176175.4,11456.3,-0.568702898724,0.0962961095071
892,70394,Other expenses,2015,166105.0,,0.0312431481334,,32495.8,,0.24321528757,
893,70394,Repayment of principal,2015,50000.0,,0.00940463807031,,,,,
894,70394,Social security and social protection,2011,109000.0,81616.8,0.0323624758814,0.0277655175764,,,,
895,70394,Social security and social protection,2012,622000.0,504690.3,0.0966962513149,0.111994865047,513000.0,423073.5,4.70642201835,5.1836570412
896,70394,Social security and social protection,2013,52800.0,49931.8,0.00995596728341,0.0107303282062,-569200.0,-454758.5,-0.915112540193,-0.90106447459
897,70394,Social security and social protection,2014,2900.0,2833.1,0.000956356505961,0.00099734756452,-49900.0,-47098.7,-0.945075757576,-0.943260607469
898,70394,Social security and social protection,2015,49000.0,,0.0092165453089,,46100.0,,15.8965517241,
899,70394,Use of goods and services,2011,529352.0,462503.2,0.157166434246,0.157340654482,,,,
900,70394,Use of goods and services,2012,810940.2,698360.3,0.126068934695,0.154971806576,281588.2,235857.1,0.531948873339,0.509957768941
901,70394,Use of goods and services,2013,1880851.6,1616387.8,0.354653352169,0.347361232771,1069911.4,918027.5,1.31934685196,1.3145470898
902,70394,Use of goods and services,2014,835774.7,802400.9,0.275620197194,0.28247240951,-1045076.9,-813986.9,-0.555640274863,-0.503583917176
903,70394,Use of goods and services,2015,1519725.3,,0.285849328256,,683950.6,,0.818343268826,
904,70394,subsidies,2011,1198500.0,1033489.1,0.355838782971,0.351586435281,,,,
905,70394,subsidies,2012,1571770.1,634700.5,0.244347711574,0.140845181377,373270.1,-398788.6,0.311447726325,-0.385866285382
906,70394,subsidies,2015,4000.0,,0.000752371045625,,-1567770.1,,-0.997455098554,
907,70416,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2011,2000.0,0.0,0.000538874849253,0.0,,,,
908,70416,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2012,582.5,0.0,9.69217986177e-05,0.0,-1417.5,0.0,-0.70875,
909,70416,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2013,126663.2,0.0,0.0195569527974,0.0,126080.7,0.0,216.447553648,
910,70416,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2014,1079.5,0.0,0.000176771312828,0.0,-125583.7,0.0,-0.991477398329,
911,70416,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2015,110000.0,,0.0196162351095,,108920.5,,100.899027327,
912,70416,Compensation of employees,2011,935371.5,908752.4,0.252024088029,0.280141867475,,,,
913,70416,Compensation of employees,2012,1271772.5,1233961.8,0.211609404519,0.219869349374,336401.0,325209.4,0.359644269683,0.357863594088
914,70416,Compensation of employees,2013,1403375.8,1387873.0,0.216682937725,0.24737224042,131603.3,153911.2,0.103480221502,0.124729306855
915,70416,Compensation of employees,2014,1414920.0,1369609.9,0.231697328343,0.257558539092,11544.2,-18263.1,0.00822602185388,-0.0131590570607
916,70416,Compensation of employees,2015,1269900.0,,0.226460517869,,-145020.0,,-0.10249342719,
917,70416,"Donations, grants and transfers",2011,422137.0,343741.6,0.11373950612,0.105965512446,,,,
918,70416,"Donations, grants and transfers",2012,539338.6,534633.3,0.0897402011604,0.0952618434581,117201.6,190891.7,0.277638776037,0.555334879456
919,70416,"Donations, grants and transfers",2013,983593.8,879342.8,0.151868084167,0.156732639466,444255.2,344709.5,0.823703699309,0.644758753336
920,70416,"Donations, grants and transfers",2014,774303.5,708282.4,0.126794484689,0.133194262256,-209290.3,-171060.4,-0.212781231439,-0.19453209829
921,70416,"Donations, grants and transfers",2015,977700.0,,0.174352664241,,203396.5,,0.262683172684,
922,70416,Fixed assets,2011,56700.0,48522.2,0.0152771019763,0.0149579794474,,,,
923,70416,Fixed assets,2012,116512.0,66682.3,0.0193863563958,0.0118815622297,59812.0,18160.1,1.05488536155,0.374263739072
924,70416,Fixed assets,2013,395224.5,270871.7,0.0610231455614,0.0482797340213,278712.5,204189.4,2.39213557402,3.06212293217
925,70416,Fixed assets,2014,612656.0,422866.6,0.10032422921,0.0795211130751,217431.5,151994.9,0.550146815291,0.561132447576
926,70416,Fixed assets,2015,631000.0,,0.112525857764,,18344.0,,0.0299417617717,
927,70416,Interest paid and the accompanying costs of borrowing,2011,29000.0,24308.9,0.00781368531417,0.00749372506994,,,,
928,70416,Interest paid and the accompanying costs of borrowing,2012,57200.0,55779.7,0.00951747104022,0.00993891897407,28200.0,31470.8,0.972413793103,1.29462048879
929,70416,Interest paid and the accompanying costs of borrowing,2013,54000.0,49965.6,0.00833766596028,0.00890578778888,-3200.0,-5814.1,-0.0559440559441,-0.104233260487
930,70416,Interest paid and the accompanying costs of borrowing,2014,32000.0,28763.0,0.0052400944979,0.00540895349829,-22000.0,-21202.6,-0.407407407407,-0.424343948637
931,70416,Interest paid and the accompanying costs of borrowing,2015,19300.0,,0.00344175761467,,-12700.0,,-0.396875,
932,70416,Nonproduced Assets,2012,42450.0,200.0,0.00706322807094,3.56363299698e-05,,,,
933,70416,Nonproduced Assets,2013,150000.0,128777.1,0.023160183223,0.0229530221726,107550.0,128577.1,2.53356890459,642.8855
934,70416,Nonproduced Assets,2014,150647.0,150586.1,0.0246688911195,0.0283180896425,647.0,21809.0,0.00431333333333,0.169354644576
935,70416,Nonproduced Assets,2015,140000.0,,0.0249661174121,,-10647.0,,-0.0706751545003,
936,70416,Other expenses,2011,176473.0,152912.6,0.0475484306361,0.0471384959472,,,,
937,70416,Other expenses,2012,415223.0,318159.4,0.0690886866737,0.0566901668069,238750.0,165246.8,1.35289817706,1.08066176365
938,70416,Other expenses,2013,432842.3,424242.1,0.0668313798311,0.0756162262378,17619.3,106082.7,0.042433343047,0.33342626369
939,70416,Other expenses,2014,320282.1,301927.5,0.052447139687,0.0567782153237,-112560.2,-122314.6,-0.260048983198,-0.288313206068
940,70416,Other expenses,2015,217300.0,,0.0387509808118,,-102982.1,,-0.321535608765,
941,70416,Purchase of financial assets,2014,30.0,30.0,4.91258859178e-06,5.64157441674e-06,,,,
942,70416,Repayment of principal,2011,0.0,0.0,0.0,0.0,,,,
943,70416,Repayment of principal,2012,166000.0,162952.3,0.0276206327391,0.0290351096606,166000.0,162952.3,inf,inf
944,70416,Repayment of principal,2013,231000.0,218621.3,0.0356666821634,0.0389667071731,65000.0,55669.0,0.39156626506,0.341627580586
945,70416,Repayment of principal,2014,249000.0,244242.7,0.0407744853118,0.0459304455932,18000.0,25621.4,0.0779220779221,0.117195351048
946,70416,Repayment of principal,2015,129500.0,,0.0230936586062,,-119500.0,,-0.479919678715,
947,70416,Social security and social protection,2011,15500.0,15500.0,0.00417628008171,0.00477819805027,,,,
948,70416,Social security and social protection,2012,24743.6,22875.6,0.00411707161592,0.00407601214928,9243.6,7375.6,0.596361290323,0.47584516129
949,70416,Social security and social protection,2013,161172.9,138952.8,0.0248852926305,0.0247667224945,136429.3,116077.2,5.5137207197,5.07428001888
950,70416,Social security and social protection,2014,151282.1,132347.5,0.02477289062,0.0248882756706,-9890.8,-6605.3,-0.061367636867,-0.0475362857028
951,70416,Social security and social protection,2015,142000.0,,0.0253227762323,,-9282.1,,-0.0613562344785,
952,70416,Use of goods and services,2011,1268118.2,1145603.5,0.34167850193,0.353156155489,,,,
953,70416,Use of goods and services,2012,1833318.7,1795136.1,0.305044713894,0.319860312001,565200.5,649532.6,0.445700172113,0.566978540132
954,70416,Use of goods and services,2013,1685421.0,1483497.6,0.260231061119,0.264416214574,-147897.7,-311638.5,-0.0806721166374,-0.173601600458
955,70416,Use of goods and services,2014,1836267.2,1463922.5,0.300694176606,0.27529425747,150846.2,-19575.1,0.0895006054867,-0.0131952353681
956,70416,Use of goods and services,2015,1420900.0,,0.253388258792,,-415367.2,,-0.226201938367,
957,70416,depreciation and use of the funds for work,2011,25000.0,12838.7,0.00673593561566,0.00395779685858,,,,
958,70416,subsidies,2011,781137.2,591720.8,0.210467595448,0.182410269217,,,,
959,70416,subsidies,2012,1542859.0,1421869.7,0.256715312092,0.253351089016,761721.8,830148.9,0.975144699292,1.40294020423
960,70416,subsidies,2013,853339.2,628319.8,0.131756614822,0.111990705653,-689519.8,-793549.9,-0.446910443534,-0.558103108885
961,70416,subsidies,2014,564292.7,495086.3,0.0924045960148,0.0931022068053,-289046.5,-133233.5,-0.33872403846,-0.212047272742
962,70416,subsidies,2015,550000.0,,0.0980811755475,,-14292.7,,-0.0253285218823,
963,70459,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2011,369490.0,279541.8,0.0389504612729,0.0539474000605,,,,
964,70459,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2012,275040.0,209987.7,0.0419404368942,0.0362063558325,-94450.0,-69554.1,-0.255622614956,-0.248814667431
965,70459,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2013,372901.0,279759.7,0.0408905062094,0.0353062354152,97861.0,69772.0,0.355806428156,0.332267080405
966,70459,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2014,127500.0,119780.9,0.0152820518414,0.0178535044073,-245401.0,-159978.8,-0.658086194459,-0.571843621508
967,70459,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2015,145000.0,,0.0162100283061,,17500.0,,0.137254901961,
968,70459,Compensation of employees,2011,2012435.1,1910573.8,0.212144511155,0.368712261042,,,,
969,70459,Compensation of employees,2012,2109445.0,2057127.5,0.321666102764,0.354692633225,97009.9,146553.7,0.0482052315625,0.0767066417429
970,70459,Compensation of employees,2013,2448094.0,2418447.7,0.268446056482,0.305212951814,338649.0,361320.2,0.160539383582,0.175643075113
971,70459,Compensation of employees,2014,2461653.5,2383095.8,0.295051893353,0.355203637378,13559.5,-35351.9,0.00553879875528,-0.0146175995454
972,70459,Compensation of employees,2015,2243300.0,,0.25078590689,,-218353.5,,-0.0887019639442,
973,70459,"Donations, grants and transfers",2011,569115.0,436207.3,0.0599942942091,0.0841815060302,,,,
974,70459,"Donations, grants and transfers",2012,554180.0,448824.8,0.0845060766362,0.0773869632139,-14935.0,12617.5,-0.0262424993191,0.0289254673179
975,70459,"Donations, grants and transfers",2013,591664.0,448159.5,0.0648789905789,0.0565586280317,37484.0,-665.3,0.0676386733552,-0.00148231559397
976,70459,"Donations, grants and transfers",2014,621374.0,458660.1,0.0744774092619,0.068363905404,29710.0,10500.6,0.0502143108251,0.023430497401
977,70459,"Donations, grants and transfers",2015,927740.0,,0.103715114901,,306366.0,,0.493046055998,
978,70459,Fixed assets,2011,3386650.0,60124.3,0.357009877588,0.0116030935819,,,,
979,70459,Fixed assets,2012,86966.8,55822.1,0.0132614368357,0.0096249200116,-3299683.2,-4302.2,-0.974320700397,-0.0715550950281
980,70459,Fixed assets,2013,610304.9,410915.3,0.0669230608206,0.0518583352696,523338.1,355093.2,6.0176768606,6.36115803597
981,70459,Fixed assets,2014,834008.4,443734.9,0.0999636047448,0.0661392842501,223703.5,32819.6,0.366543837351,0.079869501087
982,70459,Fixed assets,2015,1551700.0,,0.173469661535,,717691.6,,0.860532819574,
983,70459,Interest paid and the accompanying costs of borrowing,2011,179000.0,178993.4,0.0188696109985,0.034543057811,,,,
984,70459,Interest paid and the accompanying costs of borrowing,2012,247365.0,246675.3,0.0377203176714,0.0425320801499,68365.0,67681.9,0.381927374302,0.378125115228
985,70459,Interest paid and the accompanying costs of borrowing,2013,240000.0,233136.3,0.0263172302843,0.0294222687958,-7365.0,-13539.0,-0.0297738160209,-0.0548859168307
986,70459,Interest paid and the accompanying costs of borrowing,2014,199000.0,163484.1,0.0238519867956,0.0243675252054,-41000.0,-69652.2,-0.170833333333,-0.298761711497
987,70459,Interest paid and the accompanying costs of borrowing,2015,220000.0,,0.0245945257058,,21000.0,,0.105527638191,
988,70459,Nonproduced Assets,2011,40000.0,29594.6,0.00421667284884,0.00571131661107,,,,
989,70459,Nonproduced Assets,2012,135250.0,119348.1,0.0206240695533,0.0205781566089,95250.0,89753.5,2.38125,3.03276611274
990,70459,Nonproduced Assets,2013,38000.0,0.0,0.00416689479502,0.0,-97250.0,-119348.1,-0.719038817006,-1.0
991,70459,Nonproduced Assets,2014,40000.0,13377.2,0.00479436920514,0.00199388966987,2000.0,13377.2,0.0526315789474,inf
992,70459,Other expenses,2011,182470.0,156076.4,0.0192354073682,0.0301204184519,,,,
993,70459,Other expenses,2012,208810.0,188826.3,0.0318411235743,0.0325576793705,26340.0,32749.9,0.144352496301,0.209832492292
994,70459,Other expenses,2013,190265.0,177326.2,0.0208635325835,0.0223789222053,-18545.0,-11500.1,-0.088812796322,-0.0609030627619
995,70459,Other expenses,2014,270320.9,232638.9,0.0324004549617,0.0346751412493,80055.9,55312.7,0.420759992642,0.311926269215
996,70459,Other expenses,2015,203110.0,,0.0227063368913,,-67210.9,,-0.248633753439,
997,70459,Purchase of financial assets,2014,30000.0,19000.0,0.00359577690386,0.0028319755799,,,,
998,70459,Repayment of principal,2011,85250.0,69180.8,0.00898678400908,0.0133508630699,,,,
999,70459,Repayment of principal,2012,176990.0,145310.5,0.0269889395212,0.0250546278149,91740.0,76129.7,1.07612903226,1.10044549933
1000,70459,Repayment of principal,2013,1819198.1,1793576.2,0.19948439721,0.226352914849,1642208.1,1648265.7,9.27853607548,11.3430598615
1001,70459,Repayment of principal,2014,332500.0,290381.4,0.0398531940178,0.0432817386136,-1486698.1,-1503194.8,-0.817227161792,-0.838099212066
1002,70459,Repayment of principal,2015,510000.0,,0.0570145823179,,177500.0,,0.533834586466,
1003,70459,Social security and social protection,2011,290200.0,164999.9,0.0305919615183,0.0318425209226,,,,
1004,70459,Social security and social protection,2012,400250.0,371316.5,0.0610335219128,0.0640228800329,110050.0,206316.6,0.37922122674,1.25040439418
1005,70459,Social security and social protection,2013,329454.3,259045.4,0.0361263528386,0.0326920491966,-70795.7,-112271.1,-0.176878700812,-0.302359577342
1006,70459,Social security and social protection,2014,553595.1,362840.0,0.066353482489,0.0540817904954,224140.8,103794.6,0.680339579723,0.400681116129
1007,70459,Social security and social protection,2015,575000.0,,0.0642811467309,,21404.9,,0.0386652627525,
1008,70459,Use of goods and services,2011,1629942.0,1284604.7,0.171823304414,0.247909556533,,,,
1009,70459,Use of goods and services,2012,1682294.8,1288252.4,0.256530609718,0.222122175711,52352.8,3647.7,0.0321194251084,0.00283955056369
1010,70459,Use of goods and services,2013,2479619.4,1903438.0,0.271902978197,0.240217694422,797324.6,615185.6,0.473950582264,0.477534992366
1011,70459,Use of goods and services,2014,2855168.6,2219104.1,0.342218310283,0.330760453709,375549.2,315666.1,0.151454372393,0.165839969571
1012,70459,Use of goods and services,2015,2564230.0,,0.286663730229,,-290938.6,,-0.101898921136,
1013,70459,subsidies,2011,741600.0,611850.4,0.0781771146174,0.118078005887,,,,
1014,70459,subsidies,2012,681280.0,668255.7,0.103887364919,0.115221528029,-60320.0,56405.3,-0.0813376483279,0.0921880577344
1015,70459,subsidies,2014,18000.0,3000.0,0.00215746614231,0.000447154038932,-663280.0,-665255.7,-0.973579145139,-0.99551070047
1016,70459,subsidies,2015,5000.0,,0.000558966493313,,-13000.0,,-0.722222222222,
1017,70467,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2011,9590.0,0.0,0.00307332393283,0.0,,,,
1018,70467,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2012,600.0,0.0,0.000141954044744,0.0,-8990.0,0.0,-0.937434827946,
1019,70467,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2013,10260.0,0.0,0.0023683663812,0.0,9660.0,0.0,16.1,
1020,70467,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2014,25220.0,0.0,0.00509240843458,0.0,14960.0,0.0,1.45808966862,
1021,70467,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2015,50000.0,,0.0105567414295,,24780.0,,0.982553528945,
1022,70467,Compensation of employees,2011,622350.0,706060.0,0.1994455839,0.302803914673,,,,
1023,70467,Compensation of employees,2012,924610.0,800790.0,0.218753548851,0.266560369621,302260.0,94730.0,0.485675263116,0.134167067955
1024,70467,Compensation of employees,2013,994020.0,831700.0,0.229454537061,0.330110420487,69410.0,30910.0,0.0750694887574,0.0385993831092
1025,70467,Compensation of employees,2014,847750.0,731850.0,0.171177210564,0.282594845062,-146270.0,-99850.0,-0.147149956741,-0.120055308404
1026,70467,Compensation of employees,2015,857050.0,,0.180953104843,,9300.0,,0.0109702152757,
1027,70467,"Donations, grants and transfers",2011,742460.0,542420.0,0.237937443917,0.232624563631,,,,
1028,70467,"Donations, grants and transfers",2012,385060.0,344570.0,0.0911013741152,0.114697619301,-357400.0,-197850.0,-0.481372733885,-0.364754249475
1029,70467,"Donations, grants and transfers",2013,445470.0,305360.0,0.102830036241,0.121200574726,60410.0,-39210.0,0.156884641355,-0.113794004121
1030,70467,"Donations, grants and transfers",2014,469830.0,269540.0,0.0948678134345,0.104079544358,24360.0,-35820.0,0.0546838170921,-0.117304165575
1031,70467,"Donations, grants and transfers",2015,584030.0,,0.123309073942,,114200.0,,0.243066641126,
1032,70467,Fixed assets,2011,415100.0,306370.0,0.133027816947,0.131391149957,,,,
1033,70467,Fixed assets,2012,1293180.0,529360.0,0.305953552637,0.1762089902,878080.0,222990.0,2.11534569983,0.727845415674
1034,70467,Fixed assets,2013,1518240.0,449910.0,0.350462824035,0.178573980139,225060.0,-79450.0,0.174036097063,-0.150086897386
1035,70467,Fixed assets,2014,2245060.0,660270.0,0.453321272012,0.254955111497,726820.0,210360.0,0.478725366214,0.467560178702
1036,70467,Fixed assets,2015,1790600.0,,0.378058024074,,-454460.0,,-0.202426661203,
1037,70467,Interest paid and the accompanying costs of borrowing,2011,7100.0,5440.0,0.00227534931419,0.00233302169196,,,,
1038,70467,Interest paid and the accompanying costs of borrowing,2012,4600.0,2910.0,0.00108831434304,0.00096865679591,-2500.0,-2530.0,-0.352112676056,-0.465073529412
1039,70467,Interest paid and the accompanying costs of borrowing,2013,3300.0,580.0,0.000761755268807,0.000230208060457,-1300.0,-2330.0,-0.282608695652,-0.800687285223
1040,70467,Interest paid and the accompanying costs of borrowing,2014,2640.0,9310.0,0.000533067338116,0.00359494159668,-660.0,8730.0,-0.2,15.0517241379
1041,70467,Interest paid and the accompanying costs of borrowing,2015,14560.0,,0.00307412310427,,11920.0,,4.51515151515,
1042,70467,Nonproduced Assets,2011,100000.0,0.0,0.0320471734393,0.0,,,,
1043,70467,Nonproduced Assets,2012,20000.0,6450.0,0.00473180149146,0.00214702279506,-80000.0,6450.0,-0.8,inf
1044,70467,Nonproduced Assets,2013,50000.0,3390.0,0.0115417464971,0.00134552642233,30000.0,-3060.0,1.5,-0.474418604651
1045,70467,Nonproduced Assets,2014,5000.0,680.0,0.00100959723128,0.000262573607491,-45000.0,-2710.0,-0.9,-0.799410029499
1046,70467,Nonproduced Assets,2015,5000.0,,0.00105567414295,,0.0,,0.0,
1047,70467,Other expenses,2011,109690.0,62270.0,0.0351525445456,0.0267053788158,,,,
1048,70467,Other expenses,2012,150210.0,95820.0,0.0355381951016,0.0318957711973,40520.0,33550.0,0.369404685933,0.538782720411
1049,70467,Other expenses,2013,136460.0,90150.0,0.0314997345398,0.0357814769832,-13750.0,-5670.0,-0.0915385127488,-0.0591734502192
1050,70467,Other expenses,2014,207900.0,163640.0,0.0419790528766,0.0631875663674,71440.0,73490.0,0.523523376814,0.815196894065
1051,70467,Other expenses,2015,104450.0,,0.0220530328462,,-103450.0,,-0.497594997595,
1052,70467,Repayment of principal,2011,43400.0,43380.0,0.0139084732727,0.0186041325362,,,,
1053,70467,Repayment of principal,2012,50500.0,48620.0,0.0119477987659,0.016184224542,7100.0,5240.0,0.163594470046,0.120792992162
1054,70467,Repayment of principal,2013,9120.0,9120.0,0.00210521456107,0.00361982329547,-41380.0,-39500.0,-0.819405940594,-0.812422871246
1055,70467,Repayment of principal,2015,69690.0,,0.0147139862045,,60570.0,,6.64144736842,
1056,70467,Social security and social protection,2011,20900.0,17580.0,0.00669785924881,0.00753943407069,,,,
1057,70467,Social security and social protection,2012,60250.0,56790.0,0.014254551993,0.018903786749,39350.0,39210.0,1.88277511962,2.23037542662
1058,70467,Social security and social protection,2013,109300.0,91460.0,0.0252302578426,0.0363014296714,49050.0,34670.0,0.814107883817,0.610494805423
1059,70467,Social security and social protection,2014,116630.0,84660.0,0.0235498650169,0.0326904141326,7330.0,-6800.0,0.0670631290027,-0.0743494423792
1060,70467,Social security and social protection,2015,124840.0,,0.0263580720012,,8210.0,,0.0703935522593,
1061,70467,Use of goods and services,2011,794810.0,646870.0,0.254714139213,0.277419437845,,,,
1062,70467,Use of goods and services,2012,1052470.0,838760.0,0.249003955786,0.279199510013,257660.0,191890.0,0.324178105459,0.296643838793
1063,70467,Use of goods and services,2013,992930.0,716420.0,0.229202926987,0.284354583919,-59540.0,-122340.0,-0.0565716837535,-0.145858171587
1064,70467,Use of goods and services,2014,986950.0,656990.0,0.199284397482,0.253688579979,-5980.0,-59430.0,-0.00602257963804,-0.0829541330504
1065,70467,Use of goods and services,2015,1072590.0,,0.226461105798,,85640.0,,0.0867723795532,
1066,70467,Valuables,2011,0.0,900.0,0.0,0.000385977853448,,,,
1067,70467,Valuables,2012,3000.0,390.0,0.00070977022372,0.000129819982957,3000.0,-510.0,inf,-0.566666666667
1068,70467,Valuables,2013,3000.0,1550.0,0.000692504789825,0.00061521119605,0.0,1160.0,0.0,2.97435897436
1069,70467,Valuables,2014,3000.0,0.0,0.000605758338768,0.0,0.0,-1550.0,0.0,-1.0
1070,70467,Valuables,2015,3500.0,,0.000738971900066,,500.0,,0.166666666667,
1071,70467,depreciation and use of the funds for work,2011,0.0,450.0,0.0,0.000192988926724,,,,
1072,70467,depreciation and use of the funds for work,2014,490.0,480.0,9.89405286655e-05,0.000185346075876,490.0,30.0,inf,0.0666666666667
1073,70467,subsidies,2011,255000.0,0.0,0.0817202922702,0.0,,,,
1074,70467,subsidies,2012,282240.0,279700.0,0.0667751826475,0.0931042288027,27240.0,279700.0,0.106823529412,inf
1075,70467,subsidies,2013,60000.0,19820.0,0.0138500957965,0.00786676510046,-222240.0,-259880.0,-0.787414965986,-0.929138362531
1076,70467,subsidies,2014,42000.0,12330.0,0.00848061674276,0.00476107732407,-18000.0,-7490.0,-0.3,-0.37790110999
1077,70467,subsidies,2015,60000.0,,0.0126680897154,,18000.0,,0.428571428571,
1078,70475,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2011,5490.0,0.0,0.0021201167802,0.0,,,,
1079,70475,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2012,2780.0,0.0,0.00102328149443,0.0,-2710.0,0.0,-0.493624772313,
1080,70475,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2013,199090.0,0.0,0.0646771987616,0.0,196310.0,0.0,70.6151079137,
1081,70475,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2014,320.0,0.0,8.83097242805e-05,0.0,-198770.0,0.0,-0.998392686725,
1082,70475,Administrative transfers from the budget from direct budget users to indirect budget users or between users of the budget at the same level and reserve funds,2015,134180.0,,0.0428346597457,,133860.0,,418.3125,
1083,70475,Compensation of employees,2011,497320.0,482970.0,0.19205400312,0.240552857677,,,,
1084,70475,Compensation of employees,2012,628460.0,614480.0,0.231327873378,0.242819884612,131140.0,131510.0,0.263693396606,0.272294345404
1085,70475,Compensation of employees,2013,659040.0,646020.0,0.214098453322,0.258263372511,30580.0,31540.0,0.0486586258473,0.0513279520896
1086,70475,Compensation of employees,2014,675450.0,631990.0,0.186402510204,0.230984587383,16410.0,-14030.0,0.0248998543336,-0.0217175938825
1087,70475,Compensation of employees,2015,597830.0,,0.190846956594,,-77620.0,,-0.114915981938,
1088,70475,"Donations, grants and transfers",2011,190380.0,186850.0,0.0735205523889,0.0930643755448,,,,
1089,70475,"Donations, grants and transfers",2012,275050.0,271370.0,0.101242293181,0.107235438236,84670.0,84520.0,0.444742094758,0.452341450361
1090,70475,"Donations, grants and transfers",2013,393770.0,377550.0,0.127921746729,0.150935476133,118720.0,106180.0,0.431630612616,0.391273906475
1091,70475,"Donations, grants and transfers",2014,421390.0,406870.0,0.116290108483,0.148705990709,27620.0,29320.0,0.070142468954,0.0776585882665
1092,70475,"Donations, grants and transfers",2015,444270.0,,0.141825564803,,22880.0,,0.0542964949334,
1093,70475,Fixed assets,2011,445590.0,359360.0,0.172077019324,0.178986427593,,,,
1094,70475,Fixed assets,2012,205690.0,174830.0,0.075711787982,0.069086382676,-239900.0,-184530.0,-0.538387306717,-0.513496215494
1095,70475,Fixed assets,2013,514120.0,332800.0,0.167019144243,0.133045494523,308430.0,157970.0,1.49948952307,0.903563461648
1096,70475,Fixed assets,2014,1201480.0,612980.0,0.331569898527,0.224036665729,687360.0,280180.0,1.33696413289,0.841887019231
1097,70475,Fixed assets,2015,828040.0,,0.264337544014,,-373440.0,,-0.310816659453,
1098,70475,Interest paid and the accompanying costs of borrowing,2011,18050.0,16770.0,0.00697051145404,0.00835263354501,,,,
1099,70475,Interest paid and the accompanying costs of borrowing,2012,14250.0,13380.0,0.00524523787614,0.00528728364815,-3800.0,-3390.0,-0.210526315789,-0.202146690519
1100,70475,Interest paid and the accompanying costs of borrowing,2013,13300.0,8840.0,0.00432069287021,0.00353402094827,-950.0,-4540.0,-0.0666666666667,-0.339312406577
1101,70475,Interest paid and the accompanying costs of borrowing,2014,8000.0,7330.0,0.00220774310701,0.00267902502494,-5300.0,-1510.0,-0.398496240602,-0.170814479638
1102,70475,Interest paid and the accompanying costs of borrowing,2015,37500.0,,0.0119712307383,,29500.0,,3.6875,
1103,70475,Nonproduced Assets,2012,7000.0,7000.0,0.00257660807951,0.00276614241682,,,,
1104,70475,Nonproduced Assets,2013,12000.0,2000.0,0.00389836950695,0.00079955225074,5000.0,-5000.0,0.714285714286,-0.714285714286
1105,70475,Nonproduced Assets,2014,20000.0,0.0,0.00551935776753,0.0,8000.0,-2000.0,0.666666666667,-1.0
1106,70475,Nonproduced Assets,2015,10000.0,,0.00319232819688,,-10000.0,,-0.5,
1107,70475,Other expenses,2011,66950.0,56560.0,0.0258546117367,0.0281708380027,,,,
1108,70475,Other expenses,2012,121660.0,117490.0,0.0447814484218,0.0464277246503,54710.0,60930.0,0.81717699776,1.07726308345
1109,70475,Other expenses,2013,152090.0,117530.0,0.0494085848594,0.0469856880147,30430.0,40.0,0.250123294427,0.000340454506766
