,mun_id,func_div_name_english,year,plan,actual,plan_share,actual_share,change_plan_abs,change_actual_abs,change_plan_rel,change_actual_rel
1011,70521,Environmental Protection,2013,31548.0,10316.6,0.0103229305736,0.00379755161983,-27213.7,-12217.1,-0.463119685101,-0.542170171787
1012,70521,Environmental Protection,2014,89915.2,38849.8,0.0302070320161,0.017414124169,58367.2,28533.2,1.85010777228,2.76575615998
1013,70521,Environmental Protection,2015,28000.0,,0.00965320515716,,-61915.2,,-0.688595476627,
1014,70521,General Public Services,2011,970479.4,765995.2,0.459430110889,0.490439569783,,,,
1015,70521,General Public Services,2012,1545637.7,1413838.9,0.505980116147,0.507737213108,575158.3,647843.7,0.59265379564,0.845754255379
1016,70521,General Public Services,2013,1523340.8,1325946.0,0.498457630224,0.488082156922,-22296.9,-87892.9,-0.0144256962676,-0.0621661350526
1017,70521,General Public Services,2014,1448473.1,990743.4,0.486614869412,0.44409311212,-74867.7,-335202.6,-0.0491470457563,-0.252802602821
1018,70521,General Public Services,2015,1336364.9,,0.460721590876,,-112108.2,,-0.0773975022387,
1019,70521,Health,2011,31370.0,30342.9,0.0148507248877,0.0194274831252,,,,
1020,70521,Health,2012,54000.0,52364.2,0.0176774455436,0.018805008813,22630.0,22021.3,0.721389862926,0.725748033313
1021,70521,Health,2013,52500.0,51164.8,0.0171787072116,0.0188338182268,-1500.0,-1199.4,-0.0277777777778,-0.0229049617869
1022,70521,Health,2014,54000.0,47634.9,0.0181413123573,0.0213519777034,1500.0,-3529.9,0.0285714285714,-0.0689907905435
1023,70521,Health,2015,9000.0,,0.00310281594337,,-45000.0,,-0.833333333333,
1024,70521,Housing and Community Amenities,2011,245600.0,126478.3,0.116268346586,0.0809795714633,,,,
1025,70521,Housing and Community Amenities,2012,444201.7,425713.4,0.145413914114,0.152882011733,198601.7,299235.1,0.808638843648,2.36590071182
1026,70521,Housing and Community Amenities,2013,525882.0,494136.1,0.172075674398,0.181892032934,81680.3,68422.7,0.183881106263,0.160724797481
1027,70521,Housing and Community Amenities,2014,375155.5,314625.4,0.126033576075,0.14102841668,-150726.5,-179510.7,-0.286616579385,-0.363281897437
1028,70521,Housing and Community Amenities,2015,271255.6,,0.093517355601,,-103899.9,,-0.276951557421,
1029,70521,Public Order and Safety,2011,5300.0,4892.3,0.00250904819588,0.00313236624361,,,,
1030,70521,Public Order and Safety,2012,6127.1,5235.4,0.00200576808501,0.00188013457934,827.1,343.1,0.156056603774,0.0701306134129
1031,70521,Public Order and Safety,2013,8650.6,6861.7,0.00283059284962,0.00252579919254,2523.5,1626.3,0.411858791272,0.310635290522
1032,70521,Public Order and Safety,2014,14647.5,11817.7,0.00492083097692,0.0052971931694,5996.9,4956.0,0.693235151319,0.722269991402
1033,70521,Public Order and Safety,2015,51190.0,,0.0176481275712,,36542.5,,2.4947943335,
1034,70521,"Recreation, Culture and Religion",2011,140872.6,128466.3,0.0666898382791,0.0822524173828,,,,
1035,70521,"Recreation, Culture and Religion",2012,230852.9,222538.1,0.0755720290434,0.0799177860394,89980.3,94071.8,0.638735282802,0.732268306941
1036,70521,"Recreation, Culture and Religion",2013,177407.8,152174.4,0.0580502219669,0.0560155612524,-53445.1,-70363.7,-0.231511494982,-0.316187205696
1037,70521,"Recreation, Culture and Religion",2014,180726.8,140212.1,0.0607152098174,0.062848995861,3319.0,-11962.3,0.0187083093303,-0.0786091484507
1038,70521,"Recreation, Culture and Religion",2015,226310.0,,0.0780220306827,,45583.2,,0.252221585288,
1039,70521,Social Protection,2011,210908.7,126500.6,0.0998453006095,0.0809938493627,,,,
1040,70521,Social Protection,2012,191318.9,155674.2,0.0626301747448,0.0559056512456,-19589.8,29173.6,-0.0928828445673,0.230620250023
1041,70521,Social Protection,2013,334300.9,304464.0,0.109387757746,0.112073527749,142982.0,148789.8,0.747349059607,0.955776872468
1042,70521,Social Protection,2014,360421.0,292593.4,0.121083517428,0.131152742064,26120.1,-11870.6,0.0781335018841,-0.0389885175259
1043,70521,Social Protection,2015,274000.0,,0.0944635076093,,-86421.0,,-0.239777926369,
1044,70530,Defence,2012,1000.0,0.0,0.000261662972858,0.0,,,,
1045,70530,Defence,2013,6000.0,0.0,0.00129699443157,0.0,5000.0,0.0,5.0,
1046,70530,Defence,2014,10000.0,0.0,0.00196708670525,0.0,4000.0,0.0,0.666666666667,
1047,70530,Defence,2015,20000.0,,0.00460247290869,,10000.0,,1.0,
1048,70530,Economic Affairs,2011,145540.0,118270.0,0.0305461109012,0.0538148626759,,,,
1049,70530,Economic Affairs,2012,246920.0,170030.0,0.064609821258,0.0474997206392,101380.0,51760.0,0.696578260272,0.437642681999
1050,70530,Economic Affairs,2013,321650.0,255040.0,0.0695297098191,0.0703649852533,74730.0,85010.0,0.302648631136,0.499970593425
1051,70530,Economic Affairs,2014,326500.0,255080.0,0.0642253809263,0.0662636674659,4850.0,40.0,0.0150785014768,0.000156838143036
1052,70530,Economic Affairs,2015,332920.0,,0.0766127640381,,6420.0,,0.019663093415,
1053,70530,Education,2011,459560.0,377640.0,0.0964530075977,0.17183262654,,,,
1054,70530,Education,2012,618770.0,630310.0,0.161909197715,0.176083919991,159210.0,252670.0,0.346440073113,0.669076369029
1055,70530,Education,2013,703610.0,546540.0,0.152096375333,0.150789205773,84840.0,-83770.0,0.137110719654,-0.132902857324
1056,70530,Education,2014,916530.0,625040.0,0.180289397796,0.162370404237,212920.0,78500.0,0.302610821336,0.143630841292
1057,70530,Education,2015,766520.0,,0.176394376699,,-150010.0,,-0.163671674686,
1058,70530,Environmental Protection,2011,17000.0,17000.0,0.00356798052302,0.00773528929982,,,,
1059,70530,Environmental Protection,2012,13000.0,15560.0,0.00340161864715,0.00434685439714,-4000.0,-1440.0,-0.235294117647,-0.0847058823529
1060,70530,Environmental Protection,2013,13400.0,700.0,0.00289662089717,0.000193128488383,400.0,-14860.0,0.0307692307692,-0.95501285347
1061,70530,Environmental Protection,2014,43400.0,37900.0,0.00853715630078,0.00984551120024,30000.0,37200.0,2.23880597015,53.1428571429
1062,70530,Environmental Protection,2015,133000.0,,0.0306064448428,,89600.0,,2.06451612903,
1063,70530,General Public Services,2011,1136220.0,1039160.0,0.238471225286,0.472835484047,,,,
1064,70530,General Public Services,2012,1479330.0,1510650.0,0.387085885638,0.422016426416,343110.0,471490.0,0.301974969636,0.453722237192
1065,70530,General Public Services,2013,1571040.0,1388600.0,0.339605021962,0.383111741384,91710.0,-122050.0,0.0619942811949,-0.0807930361103
1066,70530,General Public Services,2014,1745150.0,1526460.0,0.343286136366,0.396537705191,174110.0,137860.0,0.110824676647,0.0992798502088
1067,70530,General Public Services,2015,1473850.0,,0.339167734824,,-271300.0,,-0.155459416096,
1068,70530,Health,2011,58800.0,56090.0,0.0123410149855,0.0255219045192,,,,
1069,70530,Health,2012,65000.0,66350.0,0.0170080932358,0.0185355905688,6200.0,10260.0,0.105442176871,0.18292030665
1070,70530,Health,2013,52500.0,22540.0,0.0113487012762,0.00621873732594,-12500.0,-43810.0,-0.192307692308,-0.660286360211
1071,70530,Health,2014,71000.0,23600.0,0.0139663156073,0.0061307140983,18500.0,1060.0,0.352380952381,0.0470275066548
1072,70530,Health,2015,51000.0,,0.0117363059172,,-20000.0,,-0.281690140845,
1073,70530,Housing and Community Amenities,2011,597930.0,257290.0,0.125494270243,0.117071328468,,,,
1074,70530,Housing and Community Amenities,2012,972330.0,775180.0,0.254422758399,0.216554922338,374400.0,517890.0,0.626160252872,2.01286486066
1075,70530,Housing and Community Amenities,2013,1458880.0,944900.0,0.315359872722,0.260695869533,486550.0,169720.0,0.500395956105,0.21894269718
1076,70530,Housing and Community Amenities,2014,1355990.0,876770.0,0.266734990145,0.227763822033,-102890.0,-68130.0,-0.0705267054179,-0.0721028680284
1077,70530,Housing and Community Amenities,2015,1046330.0,,0.240785273928,,-309660.0,,-0.228364515963,
1078,70530,Public Order and Safety,2011,2001300.0,190.0,0.420035260043,8.64532333509e-05,,,,
1079,70530,Public Order and Safety,2012,10000.0,5420.0,0.00261662972858,0.00151413565762,-1991300.0,5230.0,-0.995003247889,27.5263157895
1080,70530,Public Order and Safety,2013,9500.0,7280.0,0.00205357451665,0.00200853627919,-500.0,1860.0,-0.05,0.343173431734
1081,70530,Public Order and Safety,2014,8000.0,2790.0,0.0015736693642,0.00072477509891,-1500.0,-4490.0,-0.157894736842,-0.616758241758
1082,70530,Public Order and Safety,2015,19580.0,,0.00450582097761,,11580.0,,1.4475,
1083,70530,"Recreation, Culture and Religion",2011,208200.0,200180.0,0.0436972673467,0.0910853065905,,,,
1084,70530,"Recreation, Culture and Religion",2012,229030.0,229100.0,0.0599286706736,0.0640015644206,20830.0,28920.0,0.10004803074,0.144469977021
1085,70530,"Recreation, Culture and Religion",2013,284630.0,278100.0,0.0615272541763,0.0767271894563,55600.0,49000.0,0.242762956818,0.213880401571
1086,70530,"Recreation, Culture and Religion",2014,339230.0,266330.0,0.0667294823021,0.0691861477035,54600.0,-11770.0,0.191827987211,-0.0423229054297
1087,70530,"Recreation, Culture and Religion",2015,220720.0,,0.0507928910203,,-118510.0,,-0.349349998526,
1088,70530,Social Protection,2011,140050.0,131900.0,0.0293938630735,0.0600167446262,,,,
1089,70530,Social Protection,2012,186330.0,177000.0,0.0487556617326,0.0494468655716,46280.0,45100.0,0.330453409497,0.341925701289
1090,70530,Social Protection,2013,204870.0,180830.0,0.044285874866,0.0498906065062,18540.0,3830.0,0.0995008855257,0.0216384180791
1091,70530,Social Protection,2014,267860.0,235500.0,0.0526903844868,0.0611772529725,62990.0,54670.0,0.30746326939,0.302328153514
1092,70530,Social Protection,2015,281570.0,,0.064795914845,,13710.0,,0.0511834540432,
1093,70548,Economic Affairs,2015,1219000.0,,0.0199916654927,,,,,
1094,70548,Education,2011,457260.0,439740.0,0.143740923065,0.187652824778,,,,
1095,70548,Education,2012,601900.0,526540.0,0.126484389611,0.128948992487,144640.0,86800.0,0.316318943271,0.197389366444
1096,70548,Education,2014,770710.0,667110.0,0.168664705831,0.190761461672,168810.0,140570.0,0.280461870743,0.266969271091
1097,70548,Education,2015,837990.0,,0.0137430810223,,67280.0,,0.0872961295429,
1098,70548,Environmental Protection,2011,25450.0,22150.0,0.00800027663039,0.00945219918323,,,,
1099,70548,Environmental Protection,2015,20000.0,,0.000328001074532,,-5450.0,,-0.214145383104,
1100,70548,General Public Services,2011,1026740.0,842890.0,0.322758507956,0.35969138463,,,,
1101,70548,General Public Services,2012,1347970.0,1181610.0,0.283264932156,0.289374822448,321230.0,338720.0,0.312864016207,0.401855520886
1102,70548,General Public Services,2013,1494350.0,1192710.0,1.0,1.0,146380.0,11100.0,0.108592921207,0.00939396247493
1103,70548,General Public Services,2014,1422570.0,1030150.0,0.311319887602,0.294573488243,-71780.0,-162560.0,-0.0480342623883,-0.136294656706
1104,70548,General Public Services,2015,57418650.0,,0.941668944907,,55996080.0,,39.3626183597,
1105,70548,Health,2014,100000.0,100000.0,0.0218843281949,0.0285952034406,,,,
1106,70548,Health,2015,100000.0,,0.00164000537266,,0.0,,0.0,
1107,70548,Housing and Community Amenities,2011,1337200.0,714020.0,0.420352452266,0.304697935025,,,,
1108,70548,Housing and Community Amenities,2012,2325460.0,1952240.0,0.488676505509,0.478101152983,988260.0,1238220.0,0.739051749925,1.73415310496
1109,70548,Housing and Community Amenities,2014,1687160.0,1151220.0,0.369223631573,0.329193701049,-638300.0,-801020.0,-0.27448332803,-0.410308158833
1110,70548,Housing and Community Amenities,2015,878900.0,,0.0144140072203,,-808260.0,,-0.479065411698,
1111,70548,Public Order and Safety,2015,5560.0,,9.11842987198e-05,,,,,
1112,70548,"Recreation, Culture and Religion",2011,229170.0,221870.0,0.0720402119995,0.0946798840985,,,,
1113,70548,"Recreation, Culture and Religion",2012,309150.0,265160.0,0.0649653581133,0.0649373548975,79980.0,43290.0,0.348998560021,0.195114256096
1114,70548,"Recreation, Culture and Religion",2014,385930.0,371570.0,0.0844581878026,0.106251197424,76780.0,106410.0,0.24835840207,0.40130487253
1115,70548,"Recreation, Culture and Religion",2015,228990.0,,0.00375544830285,,-156940.0,,-0.406654056435,
1116,70548,Social Protection,2011,105320.0,102700.0,0.033107628083,0.0438257722852,,,,
1117,70548,Social Protection,2012,174210.0,157770.0,0.0366088146107,0.0386376771843,68890.0,55070.0,0.654101785036,0.536222005842
1118,70548,Social Protection,2014,203110.0,177040.0,0.0444492589966,0.0506249481712,28900.0,19270.0,0.165891739854,0.122139823794
1119,70548,Social Protection,2015,266320.0,,0.00436766230846,,63210.0,,0.311210674019,
1120,70556,Defence,2015,206240.0,,0.00858299611586,,,,,
1121,70556,Economic Affairs,2011,272510.0,384826.2,0.0112742043164,0.0284309535916,,,,
1122,70556,Economic Affairs,2012,904900.0,814989.7,0.0498078821532,0.055892591379,632390.0,430163.5,2.32061208763,1.11781240466
1123,70556,Economic Affairs,2013,1033253.9,634147.5,0.0521607932809,0.0445026279602,128353.9,-180842.2,0.141843187092,-0.221895074257
1124,70556,Economic Affairs,2014,708330.0,4256.9,0.0374504684602,0.00248511247222,-324923.9,-629890.6,-0.314466657227,-0.993287208418
1125,70556,Economic Affairs,2015,4400773.9,,0.183145002378,,3692443.9,,5.2128865077,
1126,70556,Education,2011,7969997.0,1173385.4,0.329732393598,0.0866896948607,,,,
1127,70556,Education,2012,1902949.0,1348614.0,0.104742910306,0.092488937259,-6067048.0,175228.6,-0.761235920164,0.149335930036
1128,70556,Education,2013,2169230.0,1263111.9,0.109507215611,0.0886415210307,266281.0,-85502.1,0.139930707549,-0.0633999795345
1129,70556,Education,2014,3033488.0,164654.8,0.160385055932,0.0961229291483,864258.0,-1098457.1,0.398416949793,-0.869643536729
1130,70556,Education,2015,6429389.9,,0.267568990201,,3395901.9,,1.11947101818,
1131,70556,Environmental Protection,2011,540000.0,243618.2,0.0223407226556,0.0179985087768,,,,
1132,70556,Environmental Protection,2012,576420.0,104771.6,0.0317275493765,0.00718531317258,36420.0,-138846.6,0.0674444444444,-0.569935251143
1133,70556,Environmental Protection,2013,470000.0,115634.6,0.0237265717962,0.00811490005578,-106420.0,10863.0,-0.184622324,0.103682677367
1134,70556,Environmental Protection,2014,400000.0,637.1,0.0211485993592,0.000371929139997,-70000.0,-114997.5,-0.148936170213,-0.994490403391
1135,70556,Environmental Protection,2015,1194543.2,,0.0497127601136,,794543.2,,1.986358,
1136,70556,General Public Services,2011,8467233.5,6729641.3,0.350303917192,0.497185793192,,,,
1137,70556,General Public Services,2012,7451122.4,6175718.5,0.410127778106,0.423535304302,-1016111.1,-553922.8,-0.120005087848,-0.082310895233
1138,70556,General Public Services,2013,8310166.5,6478302.0,0.419514387447,0.454628400679,859044.1,302583.5,0.115290563473,0.0489956755639
1139,70556,General Public Services,2014,8935904.8,1030711.0,0.472454676318,0.601713162479,625738.3,-5447591.0,0.0752979257395,-0.840897969869
1140,70556,General Public Services,2015,5980360.5,,0.248881938242,,-2955544.3,,-0.33074930476,
1141,70556,Health,2012,10000.0,7541.7,0.000550424159059,0.000517215317449,,,,
1142,70556,Health,2013,9500.0,2833.3,0.000479579642688,0.000198832757047,-500.0,-4708.4,-0.05,-0.624315472639
1143,70556,Health,2014,210000.0,0.0,0.0111030146636,0.0,200500.0,-2833.3,21.1052631579,-1.0
1144,70556,Health,2015,15800.0,,0.000657541401428,,-194200.0,,-0.924761904762,
1145,70556,Housing and Community Amenities,2011,2096359.5,1291395.8,0.0867299743999,0.095408301353,,,,
1146,70556,Housing and Community Amenities,2012,2142380.0,1672623.0,0.117921770988,0.114709712123,46020.5,381227.2,0.0219525801753,0.295205544265
1147,70556,Housing and Community Amenities,2013,2621520.0,2053388.7,0.132339749989,0.144100849367,479140.0,380765.7,0.223648465725,0.227645859228
1148,70556,Housing and Community Amenities,2014,1735720.6,39263.7,0.0917701489223,0.0229215416326,-885799.4,-2014125.0,-0.33789534316,-0.980878583777
1149,70556,Housing and Community Amenities,2015,947410.3,,0.0394279428095,,-788310.3,,-0.454168891007,
1150,70556,Public Order and Safety,2011,7822.5,5165.8,0.000323630190692,0.000381649222593,,,,
1151,70556,Public Order and Safety,2014,60000.0,0.0,0.00317228990388,0.0,52177.5,-5165.8,6.67018216683,-1.0
1152,70556,Public Order and Safety,2015,108683.5,,0.00452303170267,,48683.5,,0.811391666667,
1153,70556,"Recreation, Culture and Religion",2011,4479650.9,3439426.3,0.185330811761,0.254104760842,,,,
1154,70556,"Recreation, Culture and Religion",2012,4574360.0,3894976.8,0.251783825623,0.267120365709,94709.1,455550.5,0.0211420715842,0.132449559975
1155,70556,"Recreation, Culture and Religion",2013,4182547.8,3031958.9,0.211143660995,0.212774061109,-391812.2,-863017.9,-0.0856539931269,-0.221572025795
1156,70556,"Recreation, Culture and Religion",2014,2591528.7,324052.4,0.13701800551,0.189176786134,-1591019.1,-2707906.5,-0.380394720175,-0.89312111058
1157,70556,"Recreation, Culture and Religion",2015,3781398.1,,0.157368721901,,1189869.4,,0.459138036943,
1158,70556,Social Protection,2011,337533.7,268006.8,0.0139643458863,0.0198003381605,,,,
1159,70556,Social Protection,2012,605675.8,562119.4,0.0333378592877,0.0385505607377,268142.1,294112.6,0.794415787224,1.09740722997
1160,70556,Social Protection,2013,1012796.1,670287.2,0.0511280412373,0.0470388070411,407120.3,108167.8,0.67217527925,0.192428512519
1161,70556,Social Protection,2014,1238810.0,149384.8,0.0654977409304,0.0872085389933,226013.9,-520902.4,0.22315834352,-0.777133145314
1162,70556,Social Protection,2015,964305.8,,0.0401310751353,,-274504.2,,-0.221587006886,
1163,70564,Defence,2015,20000.0,,0.00197266283839,,,,,
1164,70564,Economic Affairs,2011,3093730.0,2511710.0,0.422363750546,0.406409783439,,,,
1165,70564,Economic Affairs,2012,1966270.0,1249350.0,0.213096827613,0.169459521717,-1127460.0,-1262360.0,-0.364433871088,-0.502589869053
1166,70564,Economic Affairs,2013,2090860.0,1421840.0,0.225966365394,0.182865550401,124590.0,172490.0,0.0633636275791,0.138063793172
1167,70564,Economic Affairs,2014,2393640.0,1426800.0,0.209199155387,0.204609888904,302780.0,4960.0,0.144811226003,0.00348843751758
1168,70564,Economic Affairs,2015,2615030.0,,0.257928625113,,221390.0,,0.0924909343093,
1169,70564,Education,2011,1237140.0,1210170.0,0.168897444299,0.19581278397,,,,
1170,70564,Education,2012,1630140.0,1524730.0,0.176668342885,0.206811555247,393000.0,314560.0,0.317668170134,0.259930422998
1171,70564,Education,2013,980650.0,1604820.0,0.105982187341,0.2063989567,-649490.0,80090.0,-0.39842590207,0.0525273327081
1172,70564,Education,2014,2265730.0,1753960.0,0.198020087538,0.251526184989,1285080.0,149140.0,1.31043695508,0.0929325407211
1173,70564,Education,2015,2294780.0,,0.226341361414,,29050.0,,0.0128214747565,
1174,70564,Environmental Protection,2011,260000.0,204350.0,0.035495849716,0.0330650589621,,,,
1175,70564,Environmental Protection,2012,548660.0,300150.0,0.0594616738484,0.0407117904858,288660.0,95800.0,1.11023076923,0.468803523367
1176,70564,Environmental Protection,2013,389760.0,377920.0,0.0421226914169,0.048605010977,-158900.0,77770.0,-0.289614697627,0.259103781443
1177,70564,Environmental Protection,2014,527000.0,311180.0,0.0460587034344,0.0446246882739,137240.0,-66740.0,0.352114121511,-0.176598221846
1178,70564,Environmental Protection,2015,556000.0,,0.0548400269071,,29000.0,,0.0550284629981,
1179,70564,General Public Services,2011,1503470.0,1285410.0,0.205257481433,0.207987068463,,,,
1180,70564,General Public Services,2012,3118990.0,2654610.0,0.338024215573,0.360066387278,1615520.0,1369200.0,1.07452759284,1.06518542722
1181,70564,General Public Services,2013,3664360.0,2626070.0,0.396019872538,0.337743864248,545370.0,-28540.0,0.174854680522,-0.0107511084491
1182,70564,General Public Services,2014,3888800.0,2107330.0,0.339873028303,0.302201119417,224440.0,-518740.0,0.0612494405572,-0.197534719181
1183,70564,General Public Services,2015,2276620.0,,0.224550183556,,-1612180.0,,-0.414570047315,
1184,70564,Health,2011,99530.0,88660.0,0.0135880843163,0.0143457212018,,,,
1185,70564,Health,2012,59000.0,32480.0,0.00639419450489,0.00440552708639,-40530.0,-56180.0,-0.407213905355,-0.633656665915
1186,70564,Health,2013,87500.0,58580.0,0.00945642318088,0.00753408537001,28500.0,26100.0,0.483050847458,0.803571428571
1187,70564,Health,2014,215720.0,73740.0,0.0188534791364,0.0105746658311,128220.0,15160.0,1.46537142857,0.258791396381
1188,70564,Health,2015,225750.0,,0.0222664317883,,10030.0,,0.046495457074,
1189,70564,Housing and Community Amenities,2011,474930.0,311170.0,0.0648386304063,0.0503491773782,,,,
1190,70564,Housing and Community Amenities,2012,877830.0,666557.1,0.0951358603768,0.0904105713878,402900.0,355387.1,0.848335544185,1.14209949545
1191,70564,Housing and Community Amenities,2013,730970.0,432710.0,0.078998418886,0.0556516572287,-146860.0,-233847.1,-0.167298907533,-0.350828308633
1192,70564,Housing and Community Amenities,2014,1006460.0,385420.0,0.0879625097886,0.0552710564771,275490.0,-47290.0,0.376882772207,-0.109287975781
1193,70564,Housing and Community Amenities,2015,919800.0,,0.0907227639374,,-86660.0,,-0.0861037696481,
1194,70564,Public Order and Safety,2011,22260.0,18790.0,0.00303899082569,0.00304033500317,,,,
1195,70564,Public Order and Safety,2012,35150.0,27470.0,0.00380942265842,0.00372597995884,12890.0,8680.0,0.5790655885,0.461947844598
1196,70564,Public Order and Safety,2013,31550.0,27550.0,0.00340971601551,0.00354325797104,-3600.0,80.0,-0.102418207681,0.00291226792865
1197,70564,Public Order and Safety,2014,21270.0,20010.0,0.00185895374203,0.00286952892976,-10280.0,-7540.0,-0.325832012678,-0.273684210526
1198,70564,Public Order and Safety,2015,89800.0,,0.00885725614435,,68530.0,,3.22190879173,
1199,70564,"Recreation, Culture and Religion",2011,368500.0,302440.0,0.0503085408475,0.048936610876,,,,
1200,70564,"Recreation, Culture and Religion",2012,441890.0,431550.0,0.0478903493181,0.0585346432922,73390.0,129110.0,0.199158751696,0.426894590663
1201,70564,"Recreation, Culture and Religion",2013,501630.0,471350.0,0.0542128635454,0.0606212212215,59740.0,39800.0,0.135192016113,0.0922256980651
1202,70564,"Recreation, Culture and Religion",2014,616300.0,531560.0,0.0538633376217,0.0762282257822,114670.0,60210.0,0.228594781014,0.12773947173
1203,70564,"Recreation, Culture and Religion",2015,599710.0,,0.0591512815404,,-16590.0,,-0.0269187084212,
1204,70564,Social Protection,2011,265240.0,247540.0,0.0362112276103,0.040053460707,,,,
1205,70564,Social Protection,2012,549190.0,485660.0,0.0595191132228,0.0658740235461,283950.0,238120.0,1.0705398884,0.961945544154
1206,70564,Social Protection,2013,775690.0,754490.0,0.083831461682,0.0970363958829,226500.0,268830.0,0.412425572206,0.553535395132
1207,70564,Social Protection,2014,507000.0,363270.0,0.0443107450498,0.0520946413949,-268690.0,-391220.0,-0.3463883768,-0.518522445626
1208,70564,Social Protection,2015,541090.0,,0.0533694067611,,34090.0,,0.0672386587771,
1209,70572,Defence,2015,4000.0,,0.000581652138111,,,,,
1210,70572,Economic Affairs,2011,879208.8,424906.8,0.0988409852544,0.0653017171526,,,,
1211,70572,Economic Affairs,2012,249325.0,183589.9,0.0299386108679,0.0263779509118,-629883.8,-241316.9,-0.716421173218,-0.56792901408
1212,70572,Economic Affairs,2013,277323.2,139802.3,0.0347621256145,0.0213148184706,27998.2,-43787.6,0.112295999198,-0.238507673897
1213,70572,Economic Affairs,2014,322768.6,228072.1,0.0415517830899,0.0354052854154,45445.4,88269.8,0.163871612617,0.631390184568
1214,70572,Economic Affairs,2015,1265730.0,,0.184053640193,,942961.4,,2.92147811156,
1215,70572,Education,2011,730283.0,634052.4,0.0820986905893,0.0974442171429,,,,
1216,70572,Education,2012,851765.1,699125.0,0.102278808301,0.100449343516,121482.1,65072.6,0.16634934676,0.102629688019
1217,70572,Education,2013,920615.0,782274.8,0.115397969851,0.119268748483,68849.9,83149.8,0.0808320275156,0.118934096192
1218,70572,Education,2014,761478.0,551954.9,0.098029265188,0.0856839603394,-159137.0,-230319.9,-0.172859447217,-0.29442326405
1219,70572,Education,2015,1335380.7,,0.194181759837,,573902.7,,0.753669442847,
1220,70572,Environmental Protection,2011,611906.0,578719.2,0.0687907035543,0.0889403452926,,,,
1221,70572,Environmental Protection,2012,348501.0,323939.4,0.0418475316397,0.0465431790725,-263405.0,-254779.8,-0.430466444192,-0.440247705623
1222,70572,Environmental Protection,2013,373000.0,297511.3,0.0467550960548,0.0453597641272,24499.0,-26428.1,0.0702982200912,-0.0815834690069
1223,70572,Environmental Protection,2014,330000.0,311724.2,0.0424827211187,0.0483912073063,-43000.0,14212.9,-0.11528150134,0.0477726392241
1224,70572,Environmental Protection,2015,400495.6,,0.058237280511,,70495.6,,0.213623030303,
1225,70572,General Public Services,2011,2721198.1,1926869.3,0.305918117831,0.296130525608,,,,
1226,70572,General Public Services,2012,3204730.9,2545745.7,0.384819778809,0.365769332129,483532.8,618876.4,0.177691142736,0.321182344853
1227,70572,General Public Services,2013,2845727.6,2427854.5,0.356708491377,0.370160418966,-359003.3,-117891.2,-0.112022915871,-0.0463091030656
1228,70572,General Public Services,2014,2916404.4,2408873.0,0.375444832711,0.373946818109,70676.8,-18981.5,0.0248361086985,-0.00781821974916
1229,70572,General Public Services,2015,2518446.9,,0.366215006026,,-397957.5,,-0.136454841448,
1230,70572,Health,2014,20000.0,2955.0,0.00257471037083,0.000458726071284,,,,
1231,70572,Health,2015,30000.0,,0.00436239103583,,10000.0,,0.5,
1232,70572,Housing and Community Amenities,2011,2533090.0,1759314.4,0.284770934206,0.270379884086,,,,
1233,70572,Housing and Community Amenities,2012,2022705.0,1806344.4,0.242883697566,0.259533143779,-510385.0,47030.0,-0.201487116526,0.0267320042398
1234,70572,Housing and Community Amenities,2013,1658674.5,1335422.5,0.207912829949,0.203603861803,-364030.5,-470921.9,-0.179972116547,-0.260704381734
1235,70572,Housing and Community Amenities,2014,1693335.0,1507614.8,0.21799235929,0.234037974353,34660.5,172192.3,0.0208965050105,0.128942188708
1236,70572,Housing and Community Amenities,2015,402599.8,,0.0585432586183,,-1290735.2,,-0.76224444661,
1237,70572,Public Order and Safety,2011,6000.0,0.0,0.00067452226539,0.0,,,,
1238,70572,Public Order and Safety,2012,19000.0,11566.1,0.00228149446101,0.00166180175512,13000.0,11566.1,2.16666666667,inf
1239,70572,"Recreation, Culture and Religion",2011,563659.9,512541.5,0.0633668587762,0.0787698386139,,,,
1240,70572,"Recreation, Culture and Religion",2012,655981.0,594197.3,0.0787693167382,0.0853734721319,92321.1,81655.8,0.163788660503,0.159315489575
1241,70572,"Recreation, Culture and Religion",2013,817816.8,743823.9,0.102512340588,0.1134063703,161835.8,149626.6,0.246708060142,0.251812992082
1242,70572,"Recreation, Culture and Religion",2014,688620.5,614783.9,0.0886499171458,0.0954373614672,-129196.3,-129040.0,-0.157977067725,-0.173481922267
1243,70572,"Recreation, Culture and Religion",2015,601578.9,,0.0874774133569,,-87041.6,,-0.126399954692,
1244,70572,Social Protection,2011,849838.7,670420.7,0.0955391875233,0.103033472104,,,,
1245,70572,Social Protection,2012,975866.7,795468.0,0.117180761617,0.114291776704,126028.0,125047.3,0.148296376712,0.186520642934
1246,70572,Social Protection,2013,1084582.9,832235.9,0.135951146565,0.126886017849,108716.2,36767.9,0.111404764606,0.0462217210497
1247,70572,Social Protection,2014,1035257.5,815775.0,0.133274411086,0.126638666938,-49325.4,-16460.9,-0.0454786812516,-0.0197791275286
1248,70572,Social Protection,2015,318730.7,,0.0463475982842,,-716526.8,,-0.692124229962,
1249,70599,Economic Affairs,2011,194090.0,134390.0,0.063019712127,0.0577542083346,,,,
1250,70599,Economic Affairs,2012,234360.0,191930.0,0.0607622504537,0.0673235444743,40270.0,57540.0,0.207481065485,0.428156856909
